http://scholars.cornell.edu/individual/jrnl-0001288,"ANNALES DE L INSTITUT HENRI POINCARE-PROBABILITES ET STATISTIQUES","","","[Statistics & Probability]","Statistics & Probability"
http://scholars.cornell.edu/individual/jrnl-0001666,"Geological Magazine","1469-5081","1469-5081","[Geosciences, Multidisciplinary]","Geology"
http://scholars.cornell.edu/individual/jrnl-0001669,"Journal of Tropical Ecology","1469-7831","1469-7831","[Ecology]","Ecology"
http://scholars.cornell.edu/individual/jrnl-0001188,"Proceedings of the Combustion Institute","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0000220,"Surgery","1532-7361","1532-7361","[Surgery]","Surgery"
http://scholars.cornell.edu/individual/jrnl-0000898,"Biomicrofluidics","1932-1058","1932-1058","[Nanoscience & Nanotechnology, Physics, Fluids & Plasmas, Biochemical Research Methods, Biophysics]","Nanoscience & Nanotechnology"
http://scholars.cornell.edu/individual/jrnl-0000570,"Journal of Materials Chemistry","1364-5501","1364-5501","null","Nanoscience & Nanotechnology"
http://scholars.cornell.edu/individual/jrnl-0000104,"Journal of Applied Physics","1089-7550","1089-7550","[Physics, Applied]","Applied Physics"
http://scholars.cornell.edu/individual/jrnl-0000975,"Quantitative Finance Letters","2164-9510","2164-9510","null","null"
http://scholars.cornell.edu/individual/jrnl-0000087,"Ieee Transactions on Automatic Control","1558-2523","1558-2523","[Engineering, Electrical & Electronic, Automation & Control Systems]","Industrial Engineering & Automation"
http://scholars.cornell.edu/individual/jrnl-0000537,"THEORETICAL AND COMPUTATIONAL FLUID DYNAMICS","1432-2250","1432-2250","[Physics, Fluids & Plasmas, Mechanics]","Numerical & Computational Mathematics"
http://scholars.cornell.edu/individual/jrnl-0001583,"COMPETITION POLICY INTERNATIONAL","","","[Law]","null"
http://scholars.cornell.edu/individual/jrnl-0000074,"Febs Letters","1873-3468","1873-3468","[Biochemistry & Molecular Biology, Biophysics, Cell Biology]","Biochemistry & Molecular Biology"
http://scholars.cornell.edu/individual/jrnl-0000159,"JOURNAL OF PHYSIOLOGY-LONDON","1469-7793","1469-7793","[Neurosciences, Physiology]","Physiology"
http://scholars.cornell.edu/individual/jrnl-0001882,"Bioremediation Journal","1547-6529","1547-6529","[Environmental Sciences]","Environmental Sciences"
http://scholars.cornell.edu/individual/jrnl-0001365,"Physica B & C","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0000487,"Industrial & Engineering Chemistry Research","1520-5045","1520-5045","[Engineering, Chemical]","Chemical Engineering"
http://scholars.cornell.edu/individual/jrnl-0000949,"Chemical Science","2041-6539","2041-6539","[Chemistry, Multidisciplinary]","null"
http://scholars.cornell.edu/individual/jrnl-0000455,"IIE Transactions","1545-8830","1545-8830","[Operations Research & Management Science, Engineering, Industrial]","Operations Research"
http://scholars.cornell.edu/individual/jrnl-0000787,"SPACE WEATHER-THE INTERNATIONAL JOURNAL OF RESEARCH AND APPLICATIONS","1542-7390","1542-7390","[Meteorology & Atmospheric Sciences, Astronomy & Astrophysics, Geochemistry & Geophysics]","null"
http://scholars.cornell.edu/individual/jrnl-0001551,"Physics and Chemistry of the Earth Part B-Hydrology Oceans and Atmosphere","","","null","Meteorology & Atmospheric Sciences"
http://scholars.cornell.edu/individual/jrnl-0000777,"Experimental biology and medicine (Maywood, N.J.)","1535-3699","1535-3699","[Medicine, Research & Experimental]","Biochemistry & Molecular Biology"
http://scholars.cornell.edu/individual/jrnl-0000738,"Quantitative Finance","1469-7696","1469-7696","[Economics, Mathematics, Interdisciplinary Applications, Social Sciences, Mathematical Methods, Business, Finance]","Finance"
http://scholars.cornell.edu/individual/jrnl-0000557,"Journal of physics. Condensed matter : an Institute of Physics journal","1361-648X","1361-648X","[Physics, Condensed Matter]","Fluids & Plasmas"
http://scholars.cornell.edu/individual/jrnl-0001869,"Bioscience","1525-3244","1525-3244","[Biology]","Ecology"
http://scholars.cornell.edu/individual/jrnl-0001352,"Physics Letters A","","","[Physics, Multidisciplinary]","Fluids & Plasmas"
http://scholars.cornell.edu/individual/jrnl-0001680,"Mechanics and Chemistry of Biosystems","1546-2056","1546-2056","null","Biomedical Engineering"
http://scholars.cornell.edu/individual/jrnl-0001300,"Journal of Chemical Technology and Biotechnology","","","[Engineering, Chemical, Biotechnology & Applied Microbiology, Chemistry, Multidisciplinary]","Biotechnology"
http://scholars.cornell.edu/individual/jrnl-0001230,"Carbohydrate Polymers","","","[Chemistry, Organic, Chemistry, Applied, Polymer Science]","Polymers"
http://scholars.cornell.edu/individual/jrnl-0000880,"Journal of Earthquake and Tsunami","1793-7116","1793-7116","[Geochemistry & Geophysics]","null"
http://scholars.cornell.edu/individual/jrnl-0000651,"IEEE Signal Processing Letters","1558-2361","1558-2361","[Engineering, Electrical & Electronic]","Networking & Telecommunications"
http://scholars.cornell.edu/individual/jrnl-0000123,"Journal of Colloid and Interface Science","1095-7103","1095-7103","[Chemistry, Physical]","Chemical Physics"
http://scholars.cornell.edu/individual/jrnl-0000907,"Disaster Medicine and Public Health Preparedness","1938-744X","1938-744X","[Public, Environmental & Occupational Health]","Strategic, Defence & Security Studies"
http://scholars.cornell.edu/individual/jrnl-0000775,"Stochastic Models","1532-4214","1532-4214","[Statistics & Probability]","Statistics & Probability"
http://scholars.cornell.edu/individual/jrnl-0001546,"JOURNAL OF FINANCIAL MARKETS","","","[Business, Finance]","Finance"
http://scholars.cornell.edu/individual/jrnl-0001065,"IEEE Transactions on Computers","","","[Engineering, Electrical & Electronic, Computer Science, Hardware & Architecture]","Computer Hardware & Architecture"
http://scholars.cornell.edu/individual/jrnl-0000904,"Prion","1933-690X","1933-690X","[Biochemistry & Molecular Biology]","Developmental Biology"
http://scholars.cornell.edu/individual/jrnl-0000770,"Otology & neurotology : official publication of the American Otological Society, American Neurotology Society [and] European Academy of Otology and Neurotology","1537-4505","1537-4505","[Clinical Neurology, Otorhinolaryngology]","Otorhinolaryngology"
http://scholars.cornell.edu/individual/jrnl-0001161,"UNIVERSITY OF CHICAGO LAW REVIEW","","","[Law]","Law"
http://scholars.cornell.edu/individual/jrnl-0000444,"Journal of orthopaedic research : official publication of the Orthopaedic Research Society","1554-527X","1554-527X","[Orthopedics]","Orthopedics"
http://scholars.cornell.edu/individual/jrnl-0001822,"Transportation Research Part B: Methodological","1879-2367","1879-2367","[Economics, Operations Research & Management Science, Transportation Science & Technology, Engineering, Civil, Transportation]","Logistics & Transportation"
http://scholars.cornell.edu/individual/jrnl-0000385,"Ultramicroscopy","1879-2723","1879-2723","[Microscopy]","Microscopy"
http://scholars.cornell.edu/individual/jrnl-0000048,"Canadian journal of microbiology","1480-3275","1480-3275","[Microbiology, Biotechnology & Applied Microbiology]","Microbiology"
http://scholars.cornell.edu/individual/jrnl-0001652,"Stochastic Systems","1946-5238","1946-5238","null","null"
http://scholars.cornell.edu/individual/jrnl-0000822,"MICROFLUIDICS AND NANOFLUIDICS","1613-4990","1613-4990","[Nanoscience & Nanotechnology, Physics, Fluids & Plasmas, Instruments & Instrumentation]","Nanoscience & Nanotechnology"
http://scholars.cornell.edu/individual/jrnl-0000465,"International Journal of Water Resources Development","1360-0648","1360-0648","[Water Resources]","Environmental Engineering"
http://scholars.cornell.edu/individual/jrnl-0001349,"Journal of Nuclear Energy. Part C, Plasma Physics, Accelerators, Thermonuclear Research","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0001436,"Journal of Empirical Finance","","","[Economics, Business, Finance]","Finance"
http://scholars.cornell.edu/individual/jrnl-0000438,"ASCE Journal of Transportation Engineering","1943-5436","1943-5436","[Transportation Science & Technology, Engineering, Civil]","Logistics & Transportation"
http://scholars.cornell.edu/individual/jrnl-0001812,"Journal of Polymer Science Part C-Polymer Letters","1543-0472","1543-0472","null","null"
http://scholars.cornell.edu/individual/jrnl-0001176,"JOURNAL OF PUBLIC ECONOMICS","","","[Economics]","Economics"
http://scholars.cornell.edu/individual/jrnl-0001199,"COMMUNICATION RESEARCH","","","[Communication]","Communication & Media Studies"
http://scholars.cornell.edu/individual/jrnl-0001031,"Crc Critical Reviews in Environmental Control","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0000931,"Science Translational Medicine","1946-6242","1946-6242","[Medicine, Research & Experimental, Cell Biology]","null"
http://scholars.cornell.edu/individual/jrnl-0000734,"Genome biology","1474-760X","1474-760X","[Genetics & Heredity, Biotechnology & Applied Microbiology]","null"
http://scholars.cornell.edu/individual/jrnl-0000682,"Wind Energy","1099-1824","1099-1824","[Engineering, Mechanical, Energy & Fuels]","Energy"
http://scholars.cornell.edu/individual/jrnl-0000140,"Journal of Hydraulic Research","1814-2079","1814-2079","[Engineering, Civil, Water Resources]","Environmental Engineering"
http://scholars.cornell.edu/individual/jrnl-0001528,"Bernoulli","","","[Statistics & Probability]","Statistics & Probability"
http://scholars.cornell.edu/individual/jrnl-0001196,"Optical Engineering","","","[Optics]","Optics"
http://scholars.cornell.edu/individual/jrnl-0001327,"JOURNAL OF ECONOMETRICS","","","[Economics, Mathematics, Interdisciplinary Applications, Social Sciences, Mathematical Methods]","Econometrics"
http://scholars.cornell.edu/individual/jrnl-0000892,"AMS Review","1869-8182","1869-8182","null","null"
http://scholars.cornell.edu/individual/jrnl-0000419,"Pharmaceutical Research","1573-904X","1573-904X","[Pharmacology & Pharmacy, Chemistry, Multidisciplinary]","Pharmacology & Pharmacy"
http://scholars.cornell.edu/individual/jrnl-0001809,"Molecular Crystals and Liquid Crystals","","","null","Nanoscience & Nanotechnology"
http://scholars.cornell.edu/individual/jrnl-0000905,"Cell Adhesion and Migration","1933-6926","1933-6926","[Cell Biology]","Developmental Biology"
http://scholars.cornell.edu/individual/jrnl-0001219,"ADVANCES IN CONSUMER RESEARCH, VOL 23","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0000999,"Acta Metallurgica","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0000024,"Archives of pathology & laboratory medicine","1543-2165","1543-2165","[Pathology, Medical Laboratory Technology, Medicine, Research & Experimental]","Pathology"
http://scholars.cornell.edu/individual/jrnl-0001857,"Separation and Purification Technology","1873-3794","1873-3794","[Engineering, Chemical]","Chemical Engineering"
http://scholars.cornell.edu/individual/jrnl-0000652,"Journal of Vacuum Science & Technology B: Microelectronics and Nanometer Structures","1520-8567","1520-8567","[Nanoscience & Nanotechnology, Engineering, Electrical & Electronic, Physics, Applied]","Applied Physics"
http://scholars.cornell.edu/individual/jrnl-0001615,"Bayesian Analysis","","","[Statistics & Probability, Mathematics, Interdisciplinary Applications]","null"
http://scholars.cornell.edu/individual/jrnl-0000947,"Nature communications","2041-1723","2041-1723","[Multidisciplinary Sciences]","null"
http://scholars.cornell.edu/individual/jrnl-0000150,"Journal of neurosurgery","1933-0693","1933-0693","[Clinical Neurology, Surgery]","Neurology & Neurosurgery"
http://scholars.cornell.edu/individual/jrnl-0000888,"Mathematics and Financial Economics","1862-9660","1862-9660","null","null"
http://scholars.cornell.edu/individual/jrnl-0000512,"Journal of Synchrotron Radiation","1600-5775","1600-5775","null","Biophysics"
http://scholars.cornell.edu/individual/jrnl-0001670,"Applied Mathematical Modelling","","","[Mathematics, Interdisciplinary Applications, Engineering, Multidisciplinary, Mechanics]","Mechanical Engineering & Transports"
http://scholars.cornell.edu/individual/jrnl-0000539,"Climate Research","1616-1572","1616-1572","[Meteorology & Atmospheric Sciences, Environmental Sciences]","Meteorology & Atmospheric Sciences"
http://scholars.cornell.edu/individual/jrnl-0000684,"Metabolic engineering","1096-7184","1096-7184","[Biotechnology & Applied Microbiology]","Biotechnology"
http://scholars.cornell.edu/individual/jrnl-0001424,"Discrete Event Dynamic Systems-Theory and Applications","","","[Operations Research & Management Science, Automation & Control Systems, Mathematics, Applied]","Industrial Engineering & Automation"
http://scholars.cornell.edu/individual/jrnl-0000120,"The Journal of chemical physics","1089-7690","1089-7690","[Physics, Atomic, Molecular & Chemical]","Chemical Physics"
http://scholars.cornell.edu/individual/jrnl-0001592,"Interface Science and Technology","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0001127,"NEW YORK TIMES BOOK REVIEW","","","[Humanities, Multidisciplinary]","null"
http://scholars.cornell.edu/individual/jrnl-0000560,"The Journal of Nutritional Biochemistry","1873-4847","1873-4847","[Biochemistry & Molecular Biology, Nutrition & Dietetics]","Nutrition & Dietetics"
http://scholars.cornell.edu/individual/jrnl-0000028,"The Astrophysical Journal","1538-4357","1538-4357","[Astronomy & Astrophysics]","Astronomy & Astrophysics"
http://scholars.cornell.edu/individual/jrnl-0000873,"Integrative biology : quantitative biosciences from nano to macro","1757-9708","1757-9708","[Cell Biology]","General Science & Technology"
http://scholars.cornell.edu/individual/jrnl-0001634,"NANO ENERGY","","","[Nanoscience & Nanotechnology, Materials Science, Multidisciplinary, Chemistry, Physical, Physics, Applied]","null"
http://scholars.cornell.edu/individual/jrnl-0001404,"Journal of Fluids and Structures","","","[Mechanics, Engineering, Mechanical]","Fluids & Plasmas"
http://scholars.cornell.edu/individual/jrnl-0000003,"University of Alberta School of Business Research Paper","1948-0989","1948-0989","[Management, Business]","Business & Management"
http://scholars.cornell.edu/individual/jrnl-0000121,"Journal of Chromatography A","1873-3778","1873-3778","[Biochemical Research Methods, Chemistry, Analytical]","Analytical Chemistry"
http://scholars.cornell.edu/individual/jrnl-0001375,"Episodes: Journal of International Geoscience","","","[Geosciences, Multidisciplinary]","Geology"
http://scholars.cornell.edu/individual/jrnl-0001228,"Iee Proceedings-D Control Theory and Applications","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0001367,"Information & Management","","","[Computer Science, Information Systems, Information Science & Library Science, Management]","Information Systems"
http://scholars.cornell.edu/individual/jrnl-0001092,"JOURNAL OF ECONOMIC LITERATURE","","","[Economics]","Economics"
http://scholars.cornell.edu/individual/jrnl-0000011,"Journal of the American Chemical Society","1520-5126","1520-5126","[Chemistry, Multidisciplinary]","General Chemistry"
http://scholars.cornell.edu/individual/jrnl-0000026,"The Astronomical Journal","1538-3881","1538-3881","[Astronomy & Astrophysics]","Astronomy & Astrophysics"
http://scholars.cornell.edu/individual/jrnl-0001041,"CORNELL HOTEL AND RESTAURANT ADMINISTRATION QUARTERLY","","","null","Sport, Leisure & Tourism"
http://scholars.cornell.edu/individual/jrnl-0001758,"Journal of Financial Research","1475-6803","1475-6803","null","Finance"
http://scholars.cornell.edu/individual/jrnl-0000453,"Magnetic Resonance in Medicine","1522-2594","1522-2594","[Radiology, Nuclear Medicine & Medical Imaging]","Nuclear Medicine & Medical Imaging"
http://scholars.cornell.edu/individual/jrnl-0000500,"Journal of Climate","1520-0442","1520-0442","[Meteorology & Atmospheric Sciences]","Meteorology & Atmospheric Sciences"
http://scholars.cornell.edu/individual/jrnl-0001801,"Journal of Neutron Research","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0000647,"Air-Medical Journal","1532-6497","1532-6497","null","Emergency & Critical Care Medicine"
http://scholars.cornell.edu/individual/jrnl-0001249,"Mathematical Social Sciences","","","[Mathematics, Interdisciplinary Applications, Economics, Social Sciences, Mathematical Methods]","Economic Theory"
http://scholars.cornell.edu/individual/jrnl-0001580,"Acm Transactions on Algorithms","","","[Computer Science, Theory & Methods, Mathematics, Applied]","Computation Theory & Mathematics"
http://scholars.cornell.edu/individual/jrnl-0001180,"Advances in Chemical Physics, Liquid Polymorphism","","","[Physics, Atomic, Molecular & Chemical]","Chemical Physics"
http://scholars.cornell.edu/individual/jrnl-0000251,"International Journal of Computer & Information Sciences","1573-7640","1573-7640","null","Distributed Computing"
http://scholars.cornell.edu/individual/jrnl-0000686,"Physical Review Special Topics-Accelerators and Beams","1098-4402","1098-4402","[Physics, Nuclear, Physics, Particles & Fields]","Nuclear & Particles Physics"
http://scholars.cornell.edu/individual/jrnl-0001537,"JOURNAL OF ATMOSPHERIC AND SOLAR-TERRESTRIAL PHYSICS","","","[Meteorology & Atmospheric Sciences, Geochemistry & Geophysics]","Meteorology & Atmospheric Sciences"
http://scholars.cornell.edu/individual/jrnl-0001886,"Research in Transportation Economics","1875-7979","1875-7979","[Economics, Transportation]","Logistics & Transportation"
http://scholars.cornell.edu/individual/jrnl-0001158,"Thin Solid Films","","","[Materials Science, Coatings & Films, Materials Science, Multidisciplinary, Physics, Condensed Matter, Physics, Applied]","Applied Physics"
http://scholars.cornell.edu/individual/jrnl-0001111,"Journal of Sedimentary Petrology","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0000923,"Annual Review of Financial Economics","1941-1375","1941-1375","null","null"
http://scholars.cornell.edu/individual/jrnl-0000314,"FLUID DYNAMICS RESEARCH","1873-7005","1873-7005","[Physics, Fluids & Plasmas, Mechanics]","Fluids & Plasmas"
http://scholars.cornell.edu/individual/jrnl-0000714,"Biomedical Microdevices","1572-8781","1572-8781","[Nanoscience & Nanotechnology, Engineering, Biomedical]","Analytical Chemistry"
http://scholars.cornell.edu/individual/jrnl-0001034,"Canadian Mineralogist","","","[Mineralogy]","Geochemistry & Geophysics"
http://scholars.cornell.edu/individual/jrnl-0000142,"Journal of Low Temperature Physics","1573-7357","1573-7357","[Physics, Condensed Matter, Physics, Applied]","General Physics"
http://scholars.cornell.edu/individual/jrnl-0001276,"Applied Surface Science","","","[Materials Science, Coatings & Films, Physics, Condensed Matter, Chemistry, Physical, Physics, Applied]","Applied Physics"
http://scholars.cornell.edu/individual/jrnl-0000479,"Ieee Transactions on Power Delivery","1937-4208","1937-4208","[Engineering, Electrical & Electronic]","Energy"
http://scholars.cornell.edu/individual/jrnl-0000742,"Expert opinion on biological therapy","1744-7682","1744-7682","[Biotechnology & Applied Microbiology, Medicine, Research & Experimental]","Immunology"
http://scholars.cornell.edu/individual/jrnl-0001879,"J. of Semiconductor Technology and Science","","","[Engineering, Electrical & Electronic, Physics, Applied]","null"
http://scholars.cornell.edu/individual/jrnl-0001383,"IEEE Design and Test of Computers","","","null","Computer Hardware & Architecture"
http://scholars.cornell.edu/individual/jrnl-0000247,"MEMORY & COGNITION","1532-5946","1532-5946","[Psychology, Experimental]","Experimental Psychology"
http://scholars.cornell.edu/individual/jrnl-0000899,"IEEE Transactions on Biomedical Circuits and Systems","1940-9990","1940-9990","[Engineering, Biomedical, Engineering, Electrical & Electronic]","Electrical & Electronic Engineering"
http://scholars.cornell.edu/individual/jrnl-0000021,"Applied Physics Letters","1077-3118","1077-3118","[Physics, Applied]","Applied Physics"
http://scholars.cornell.edu/individual/jrnl-0000794,"Journal of neurosurgery. Spine","1547-5646","1547-5646","[Clinical Neurology, Surgery]","Orthopedics"
http://scholars.cornell.edu/individual/jrnl-0001060,"Harv Bus Rev","","","[Management, Business]","null"
http://scholars.cornell.edu/individual/jrnl-0000051,"Carbohydrate Research","1873-426X","1873-426X","[Biochemistry & Molecular Biology, Chemistry, Organic, Chemistry, Applied]","Organic Chemistry"
http://scholars.cornell.edu/individual/jrnl-0000926,"JOURNAL OF RENEWABLE AND SUSTAINABLE ENERGY","1941-7012","1941-7012","[Energy & Fuels]","null"
http://scholars.cornell.edu/individual/jrnl-0001242,"Journal of Fusion Energy","","","[Nuclear Science & Technology]","Energy"
http://scholars.cornell.edu/individual/jrnl-0001283,"The Quarterly Journal of the IAEE's Energy Economics Education Foundation","","","[Economics, Environmental Studies, Energy & Fuels]","Energy"
http://scholars.cornell.edu/individual/jrnl-0001159,"TRANSPLANTATION","","","[Immunology, Surgery, Transplantation]","Surgery"
http://scholars.cornell.edu/individual/jrnl-0001433,"COMPUTATIONAL MATERIALS SCIENCE","","","[Materials Science, Multidisciplinary]","Materials"
http://scholars.cornell.edu/individual/jrnl-0000387,"Engineering Optimization","1029-0273","1029-0273","[Operations Research & Management Science, Engineering, Multidisciplinary]","Operations Research"
http://scholars.cornell.edu/individual/jrnl-0000530,"European journal of pharmaceutical sciences : official journal of the European Federation for Pharmaceutical Sciences","1879-0720","1879-0720","[Pharmacology & Pharmacy]","Pharmacology & Pharmacy"
http://scholars.cornell.edu/individual/jrnl-0001611,"Aeolian Research","","","[Geography, Physical]","null"
http://scholars.cornell.edu/individual/jrnl-0001703,"International Journal of Crashworthiness","1573-8965","1573-8965","[Engineering, Manufacturing, Engineering, Mechanical]","Mechanical Engineering & Transports"
http://scholars.cornell.edu/individual/jrnl-0000099,"Japanese Journal of Applied Physics","1347-4065","1347-4065","[Physics, Applied]","Applied Physics"
http://scholars.cornell.edu/individual/jrnl-0001387,"Journal of Symbolic Computation","","","[Computer Science, Theory & Methods, Mathematics, Applied]","General Mathematics"
http://scholars.cornell.edu/individual/jrnl-0000362,"IMA JOURNAL OF APPLIED MATHEMATICS","1464-3634","1464-3634","[Mathematics, Applied]","Applied Mathematics"
http://scholars.cornell.edu/individual/jrnl-0001084,"The Journal of Applied Behavioral Science","","","[Behavioral Sciences, Psychology, Applied, Management]","Business & Management"
http://scholars.cornell.edu/individual/jrnl-0000340,"Queueing Systems","1572-9443","1572-9443","[Operations Research & Management Science, Computer Science, Interdisciplinary Applications]","Statistics & Probability"
http://scholars.cornell.edu/individual/jrnl-0001018,"The Annals of Mathematical Statistics","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0001109,"Journal of Quantitative Spectroscopy and Radiative Transfer","","","[Spectroscopy, Optics]","Meteorology & Atmospheric Sciences"
http://scholars.cornell.edu/individual/jrnl-0001467,"STATISTICA SINICA","","","[Statistics & Probability]","Statistics & Probability"
http://scholars.cornell.edu/individual/jrnl-0000291,"Veterinary surgery : VS","1532-950X","1532-950X","[Veterinary Sciences]","Veterinary Sciences"
http://scholars.cornell.edu/individual/jrnl-0000730,"Green Chemistry","1463-9270","1463-9270","[Chemistry, Multidisciplinary]","Organic Chemistry"
http://scholars.cornell.edu/individual/jrnl-0000505,"The Journal of Real Estate Finance and Economics","1573-045X","1573-045X","[Economics, Business, Finance, Urban Studies]","Finance"
http://scholars.cornell.edu/individual/jrnl-0001756,"Revista de la Asociación Geológica Argentina","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0001252,"Performance Evaluation","","","[Computer Science, Theory & Methods, Computer Science, Hardware & Architecture]","Networking & Telecommunications"
http://scholars.cornell.edu/individual/jrnl-0001745,"Energy Sources","1521-0510","1521-0510","null","Energy"
http://scholars.cornell.edu/individual/jrnl-0000054,"Chemical reviews","1520-6890","1520-6890","[Chemistry, Multidisciplinary]","General Chemistry"
http://scholars.cornell.edu/individual/jrnl-0001710,"Environmental Geosciences","1526-0984","1526-0984","null","Environmental Sciences"
http://scholars.cornell.edu/individual/jrnl-0000952,"Nature Scientific Reports","2045-2322","2045-2322","[Multidisciplinary Sciences]","null"
http://scholars.cornell.edu/individual/jrnl-0000773,"International Journal of Geomechanics","1943-5622","1943-5622","[Engineering, Geological]","General Mathematics"
http://scholars.cornell.edu/individual/jrnl-0001495,"Water Environment Research","","","[Limnology, Engineering, Environmental, Water Resources, Environmental Sciences]","Environmental Engineering"
http://scholars.cornell.edu/individual/jrnl-0001736,"Curr. Opin. Colloid Interface Sci.","1879-0399","1879-0399","[Chemistry, Physical]","Chemical Physics"
http://scholars.cornell.edu/individual/jrnl-0000149,"Journal of Neurophysiology","1522-1598","1522-1598","[Neurosciences, Physiology]","Neurology & Neurosurgery"
http://scholars.cornell.edu/individual/jrnl-0001429,"Ecological Engineering","","","[Engineering, Environmental, Ecology, Environmental Sciences]","Environmental Engineering"
http://scholars.cornell.edu/individual/jrnl-0000579,"Current biology : CB","1879-0445","1879-0445","[Biochemistry & Molecular Biology, Cell Biology]","Developmental Biology"
http://scholars.cornell.edu/individual/jrnl-0000227,"Vehicle System Dynamics","1744-5159","1744-5159","[Engineering, Mechanical]","Automobile Design & Engineering"
http://scholars.cornell.edu/individual/jrnl-0001598,"Nan fang yi ke da xue xue bao = Journal of Southern Medical University","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0000941,"Materials","1996-1944","1996-1944","[Materials Science, Multidisciplinary]","null"
http://scholars.cornell.edu/individual/jrnl-0000965,"IEEE Journal on Emerging and Selected Topics in Circuits and Systems","2156-3365","2156-3365","[Engineering, Electrical & Electronic]","null"
http://scholars.cornell.edu/individual/jrnl-0000299,"Journal of Virological Methods","1879-0984","1879-0984","[Biochemical Research Methods, Biotechnology & Applied Microbiology, Virology]","Virology"
http://scholars.cornell.edu/individual/jrnl-0001076,"Industrial Marketing Management","","","[Management, Business]","Marketing"
http://scholars.cornell.edu/individual/jrnl-0001883,"Robotics and Computer-Integrated Manufacturing","1879-2537","1879-2537","[Computer Science, Interdisciplinary Applications, Engineering, Manufacturing, Robotics]","Industrial Engineering & Automation"
http://scholars.cornell.edu/individual/jrnl-0000298,"Journal of neuroscience methods","1872-678X","1872-678X","[Neurosciences, Biochemical Research Methods]","Neurology & Neurosurgery"
http://scholars.cornell.edu/individual/jrnl-0000841,"IEE PROCEEDINGS SYSTEMS BIOLOGY","1741-248X","1741-248X","null","null"
http://scholars.cornell.edu/individual/jrnl-0001572,"Optics and Photonics News","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0001296,"ECONOMICS AND PHILOSOPHY","","","[Economics, Ethics]","Philosophy"
http://scholars.cornell.edu/individual/jrnl-0001616,"The Annals of Applied Statistics","","","[Statistics & Probability]","Statistics & Probability"
http://scholars.cornell.edu/individual/jrnl-0001455,"Corporate Governance: An International Review","","","[Business, Finance, Management, Business]","null"
http://scholars.cornell.edu/individual/jrnl-0001356,"Journal of Non-Newtonian Fluid Mechanics","","","[Mechanics]","Polymers"
http://scholars.cornell.edu/individual/jrnl-0001304,"JOURNAL OF OPERATIONS MANAGEMENT","","","[Operations Research & Management Science, Management]","Business & Management"
http://scholars.cornell.edu/individual/jrnl-0001134,"Palaeogeography Palaeoclimatology Palaeoecology","","","[Geosciences, Multidisciplinary, Geography, Physical, Paleontology]","Paleontology"
http://scholars.cornell.edu/individual/jrnl-0000962,"International Journal of Inflammation","2042-0099","2042-0099","null","null"
http://scholars.cornell.edu/individual/jrnl-0001400,"International Journal of Approximate Reasoning","","","[Computer Science, Artificial Intelligence]","Artificial Intelligence & Image Processing"
http://scholars.cornell.edu/individual/jrnl-0001372,"International Options Journal (Bourse de Montreal)","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0001829,"Molecular Crystals and Liquid Crystals","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0000351,"Inverse Problems","1361-6420","1361-6420","[Physics, Mathematical, Mathematics, Applied]","Applied Mathematics"
http://scholars.cornell.edu/individual/jrnl-0000498,"JOURNAL OF BEHAVIORAL DECISION MAKING","1099-0771","1099-0771","[Psychology, Applied]","Social Psychology"
http://scholars.cornell.edu/individual/jrnl-0001320,"Applied Parallel Computing: State of the Art in Scientific Computing","","","null","Artificial Intelligence & Image Processing"
http://scholars.cornell.edu/individual/jrnl-0000325,"AJNR. American journal of neuroradiology","1936-959X","1936-959X","[Neuroimaging, Clinical Neurology, Radiology, Nuclear Medicine & Medical Imaging]","Nuclear Medicine & Medical Imaging"
http://scholars.cornell.edu/individual/jrnl-0001401,"ASTROPHYSICAL LETTERS & COMMUNICATIONS","","","null","Astronomy & Astrophysics"
http://scholars.cornell.edu/individual/jrnl-0001059,"Geotimes","","","null","Geology"
http://scholars.cornell.edu/individual/jrnl-0000829,"Analytical and Bioanalytical Chemistry","1618-2650","1618-2650","[Biochemical Research Methods, Chemistry, Analytical]","Analytical Chemistry"
http://scholars.cornell.edu/individual/jrnl-0001676,"Journal of Paleontology","1937-2337","1937-2337","[Paleontology]","Paleontology"
http://scholars.cornell.edu/individual/jrnl-0000790,"Molecular pharmaceutics","1543-8392","1543-8392","[Pharmacology & Pharmacy, Medicine, Research & Experimental]","Pharmacology & Pharmacy"
http://scholars.cornell.edu/individual/jrnl-0001514,"NATURE NEUROSCIENCE","","","[Neurosciences]","Neurology & Neurosurgery"
