"Cohen, Itai","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ARTS AND SCIENCES","WOS:000285266500010","WOS","http://scholars.cornell.edu/individual/UR-6259","The effects of needle puncture injury on microscale shear strain in the intervertebral disc annulus fibrosus","10.1016/j.spinee.2010.09.015","2010"
"Buckley, Mark R.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ARTS AND SCIENCES","WOS:000285266500010","WOS","http://scholars.cornell.edu/individual/UR-6259","The effects of needle puncture injury on microscale shear strain in the intervertebral disc annulus fibrosus","10.1016/j.spinee.2010.09.015","2010"
"Bonassar, Lawrence J.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000285266500010","WOS","http://scholars.cornell.edu/individual/UR-6259","The effects of needle puncture injury on microscale shear strain in the intervertebral disc annulus fibrosus","10.1016/j.spinee.2010.09.015","2010"
"Iatridis, James C.","University of Vermont","https://www.grid.ac/institutes/grid.59062.38","UNITED STATES","VT","null","WOS:000285266500010","WOS","http://scholars.cornell.edu/individual/UR-6259","The effects of needle puncture injury on microscale shear strain in the intervertebral disc annulus fibrosus","10.1016/j.spinee.2010.09.015","2010"
"Michalek, Arthur J.","University of Vermont","https://www.grid.ac/institutes/grid.59062.38","UNITED STATES","VT","null","WOS:000285266500010","WOS","http://scholars.cornell.edu/individual/UR-6259","The effects of needle puncture injury on microscale shear strain in the intervertebral disc annulus fibrosus","10.1016/j.spinee.2010.09.015","2010"
"Fiebig, Manfred","ETH","null","SWITZERLAND","null","null","WOS:000353701700003","WOS","http://scholars.cornell.edu/individual/UR-427817","Ultrafast optical tuning of ferromagnetism via the carrier density","10.1038/ncomms7724","2015"
"Melville, Alexander","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000353701700003","WOS","http://scholars.cornell.edu/individual/UR-427817","Ultrafast optical tuning of ferromagnetism via the carrier density","10.1038/ncomms7724","2015"
"Matsubara, Masakazu","ETH","null","SWITZERLAND","null","null","WOS:000353701700003","WOS","http://scholars.cornell.edu/individual/UR-427817","Ultrafast optical tuning of ferromagnetism via the carrier density","10.1038/ncomms7724","2015"
"Schmehl, Andreas","University of Augsburg","https://www.grid.ac/institutes/grid.7307.3","GERMANY","null","null","WOS:000353701700003","WOS","http://scholars.cornell.edu/individual/UR-427817","Ultrafast optical tuning of ferromagnetism via the carrier density","10.1038/ncomms7724","2015"
"Schlom, Darrell G.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000353701700003","WOS","http://scholars.cornell.edu/individual/UR-427817","Ultrafast optical tuning of ferromagnetism via the carrier density","10.1038/ncomms7724","2015"
"Mannhart, Jochen","Max Planck Inst Solid State Res","null","GERMANY","null","null","WOS:000353701700003","WOS","http://scholars.cornell.edu/individual/UR-427817","Ultrafast optical tuning of ferromagnetism via the carrier density","10.1038/ncomms7724","2015"
"Schroer, Alexander","University of Bonn","https://www.grid.ac/institutes/grid.10388.32","GERMANY","null","null","WOS:000353701700003","WOS","http://scholars.cornell.edu/individual/UR-427817","Ultrafast optical tuning of ferromagnetism via the carrier density","10.1038/ncomms7724","2015"
"Trujillo-Martinez, Mauricio","University of Bonn","https://www.grid.ac/institutes/grid.10388.32","GERMANY","null","null","WOS:000353701700003","WOS","http://scholars.cornell.edu/individual/UR-427817","Ultrafast optical tuning of ferromagnetism via the carrier density","10.1038/ncomms7724","2015"
"Schlom, Darrell G.","Kavli Inst Cornell Nanoscale Sci","null","UNITED STATES","NY","null","WOS:000353701700003","WOS","http://scholars.cornell.edu/individual/UR-427817","Ultrafast optical tuning of ferromagnetism via the carrier density","10.1038/ncomms7724","2015"
"Kroha, Johann","University of Bonn","https://www.grid.ac/institutes/grid.10388.32","GERMANY","null","null","WOS:000353701700003","WOS","http://scholars.cornell.edu/individual/UR-427817","Ultrafast optical tuning of ferromagnetism via the carrier density","10.1038/ncomms7724","2015"
"Becher, Carsten","ETH","null","SWITZERLAND","null","null","WOS:000353701700003","WOS","http://scholars.cornell.edu/individual/UR-427817","Ultrafast optical tuning of ferromagnetism via the carrier density","10.1038/ncomms7724","2015"
"Raja, R. Vivek","NIT Tiruchirappalli","null","INDIA","null","null","WOS:000276267200011","WOS","http://scholars.cornell.edu/individual/UR-332151","Inertial effects on the rheology of a dilute emulsion","10.1017/S0022112009992928","2010"
"Subramanian, Ganesh","JNCASR","null","INDIA","null","null","WOS:000276267200011","WOS","http://scholars.cornell.edu/individual/UR-332151","Inertial effects on the rheology of a dilute emulsion","10.1017/S0022112009992928","2010"
"Koch, Donald L.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000276267200011","WOS","http://scholars.cornell.edu/individual/UR-332151","Inertial effects on the rheology of a dilute emulsion","10.1017/S0022112009992928","2010"
"Cipriany, B. R.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000281056700052","WOS","http://scholars.cornell.edu/individual/UR-74899","Real-time synchronous imaging of electromechanical resonator mode and equilibrium profiles","null","2010"
"Barton, R. A.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000281056700052","WOS","http://scholars.cornell.edu/individual/UR-74899","Real-time synchronous imaging of electromechanical resonator mode and equilibrium profiles","null","2010"
"Craighead, H. G.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000281056700052","WOS","http://scholars.cornell.edu/individual/UR-74899","Real-time synchronous imaging of electromechanical resonator mode and equilibrium profiles","null","2010"
"Krylov, S.","Tel Aviv University","https://www.grid.ac/institutes/grid.12136.37","ISRAEL","null","null","WOS:000281056700052","WOS","http://scholars.cornell.edu/individual/UR-74899","Real-time synchronous imaging of electromechanical resonator mode and equilibrium profiles","null","2010"
"Ilic, B.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000281056700052","WOS","http://scholars.cornell.edu/individual/UR-74899","Real-time synchronous imaging of electromechanical resonator mode and equilibrium profiles","null","2010"
"Parpia, J. M.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ARTS AND SCIENCES","WOS:000281056700052","WOS","http://scholars.cornell.edu/individual/UR-74899","Real-time synchronous imaging of electromechanical resonator mode and equilibrium profiles","null","2010"
"Cross, J. D.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000281056700052","WOS","http://scholars.cornell.edu/individual/UR-74899","Real-time synchronous imaging of electromechanical resonator mode and equilibrium profiles","null","2010"
"Linzon, Y.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000281056700052","WOS","http://scholars.cornell.edu/individual/UR-74899","Real-time synchronous imaging of electromechanical resonator mode and equilibrium profiles","null","2010"
"Southworth, D. R.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000281056700052","WOS","http://scholars.cornell.edu/individual/UR-74899","Real-time synchronous imaging of electromechanical resonator mode and equilibrium profiles","null","2010"
"Shoorideh, Ghazal","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000364579300047","WOS","http://scholars.cornell.edu/individual/UR-440284","The critical contribution of unzipped graphene nanoribbons to scalable silicon-carbon fiber anodes in rechargeable Li-ion batteries","10.1016/j.nanoen.2015.07.017","2015"
"Kim, Yong Seok","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000364579300047","WOS","http://scholars.cornell.edu/individual/UR-440284","The critical contribution of unzipped graphene nanoribbons to scalable silicon-carbon fiber anodes in rechargeable Li-ion batteries","10.1016/j.nanoen.2015.07.017","2015"
"Joo, Yong Lak","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000364579300047","WOS","http://scholars.cornell.edu/individual/UR-440284","The critical contribution of unzipped graphene nanoribbons to scalable silicon-carbon fiber anodes in rechargeable Li-ion batteries","10.1016/j.nanoen.2015.07.017","2015"
"Zhmayev, Yevgen","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000364579300047","WOS","http://scholars.cornell.edu/individual/UR-440284","The critical contribution of unzipped graphene nanoribbons to scalable silicon-carbon fiber anodes in rechargeable Li-ion batteries","10.1016/j.nanoen.2015.07.017","2015"
"Lee, Jaehyuk","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000364579300047","WOS","http://scholars.cornell.edu/individual/UR-440284","The critical contribution of unzipped graphene nanoribbons to scalable silicon-carbon fiber anodes in rechargeable Li-ion batteries","10.1016/j.nanoen.2015.07.017","2015"
"Lee, Sangho","EMD Performance Mat Corp","null","UNITED STATES","NJ","null","WOS:000364579300047","WOS","http://scholars.cornell.edu/individual/UR-440284","The critical contribution of unzipped graphene nanoribbons to scalable silicon-carbon fiber anodes in rechargeable Li-ion batteries","10.1016/j.nanoen.2015.07.017","2015"
"Chakrapani, Srinivasan","EMD Performance Mat Corp","null","UNITED STATES","NJ","null","WOS:000364579300047","WOS","http://scholars.cornell.edu/individual/UR-440284","The critical contribution of unzipped graphene nanoribbons to scalable silicon-carbon fiber anodes in rechargeable Li-ion batteries","10.1016/j.nanoen.2015.07.017","2015"
"Park, Jay Hoon","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000364579300047","WOS","http://scholars.cornell.edu/individual/UR-440284","The critical contribution of unzipped graphene nanoribbons to scalable silicon-carbon fiber anodes in rechargeable Li-ion batteries","10.1016/j.nanoen.2015.07.017","2015"
"Li, Zhong","EMD Performance Mat Corp","null","UNITED STATES","NJ","null","WOS:000364579300047","WOS","http://scholars.cornell.edu/individual/UR-440284","The critical contribution of unzipped graphene nanoribbons to scalable silicon-carbon fiber anodes in rechargeable Li-ion batteries","10.1016/j.nanoen.2015.07.017","2015"
"Patel, Bharat","EMD Performance Mat Corp","null","UNITED STATES","NJ","null","WOS:000364579300047","WOS","http://scholars.cornell.edu/individual/UR-440284","The critical contribution of unzipped graphene nanoribbons to scalable silicon-carbon fiber anodes in rechargeable Li-ion batteries","10.1016/j.nanoen.2015.07.017","2015"
"Louge, M. Y.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000324993900036","WOS","http://scholars.cornell.edu/individual/UR-354872","Frontal dynamics of powder snow avalanches","10.1002/jgrf.20068","2013"
"Turnbull, B.","University of Nottingham","https://www.grid.ac/institutes/grid.4563.4","ENGLAND","null","null","WOS:000324993900036","WOS","http://scholars.cornell.edu/individual/UR-354872","Frontal dynamics of powder snow avalanches","10.1002/jgrf.20068","2013"
"Carroll, C. S.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000324993900036","WOS","http://scholars.cornell.edu/individual/UR-354872","Frontal dynamics of powder snow avalanches","10.1002/jgrf.20068","2013"
"Hooker, Giles","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF AGRICULTURE AND LIFE SCIENCES","WOS:000340727300002","WOS","http://scholars.cornell.edu/individual/UR-377522","Functional convolution models","10.1177/1471082X13508262","2014"
"Asencio, Maria","Mosaic ATM","null","UNITED STATES","VA","null","WOS:000340727300002","WOS","http://scholars.cornell.edu/individual/UR-377522","Functional convolution models","10.1177/1471082X13508262","2014"
"Gao, H. Oliver","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000340727300002","WOS","http://scholars.cornell.edu/individual/UR-377522","Functional convolution models","10.1177/1471082X13508262","2014"
"Badger, Merete","Tech Univ Denmark","null","DENMARK","null","null","WOS:000361405500027","WOS","http://scholars.cornell.edu/individual/UR-438618","Satellite winds as a tool for offshore wind resource assessment: The Great Lakes Wind Atlas","10.1016/j.rse.2015.07.008","2015"
"Barthelmie, Rebecca J.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000361405500027","WOS","http://scholars.cornell.edu/individual/UR-438618","Satellite winds as a tool for offshore wind resource assessment: The Great Lakes Wind Atlas","10.1016/j.rse.2015.07.008","2015"
"Hasager, Charlotte B.","Tech Univ Denmark","null","DENMARK","null","null","WOS:000361405500027","WOS","http://scholars.cornell.edu/individual/UR-438618","Satellite winds as a tool for offshore wind resource assessment: The Great Lakes Wind Atlas","10.1016/j.rse.2015.07.008","2015"
"Karagali, Ioanna","Tech Univ Denmark","null","DENMARK","null","null","WOS:000361405500027","WOS","http://scholars.cornell.edu/individual/UR-438618","Satellite winds as a tool for offshore wind resource assessment: The Great Lakes Wind Atlas","10.1016/j.rse.2015.07.008","2015"
"Doubrawa, Paula","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000361405500027","WOS","http://scholars.cornell.edu/individual/UR-438618","Satellite winds as a tool for offshore wind resource assessment: The Great Lakes Wind Atlas","10.1016/j.rse.2015.07.008","2015"
"Pryor, Sara C.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000361405500027","WOS","http://scholars.cornell.edu/individual/UR-438618","Satellite winds as a tool for offshore wind resource assessment: The Great Lakes Wind Atlas","10.1016/j.rse.2015.07.008","2015"
"Spedding, Geoffrey R.","Univ So Calif","null","UNITED STATES","CA","null","WOS:000241722300036","WOS","http://scholars.cornell.edu/individual/UR-277760","Self-preservation in stratified momentum wakes","10.1063/1.2361294","2006"
"Diamessis, Peter J.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000241722300036","WOS","http://scholars.cornell.edu/individual/UR-277760","Self-preservation in stratified momentum wakes","10.1063/1.2361294","2006"
"Meunier, Patrice","Univ Aix Marseille","null","FRANCE","null","null","WOS:000241722300036","WOS","http://scholars.cornell.edu/individual/UR-277760","Self-preservation in stratified momentum wakes","10.1063/1.2361294","2006"
"McLaskey, Gregory C.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000363411200022","WOS","http://scholars.cornell.edu/individual/UR-439627","Slip-pulse rupture behavior on a 2 m granite fault","10.1002/2015GL065207","2015"
"Beeler, Nicholas M.","US Geol Survey","null","UNITED STATES","CA","null","WOS:000363411200022","WOS","http://scholars.cornell.edu/individual/UR-439627","Slip-pulse rupture behavior on a 2 m granite fault","10.1002/2015GL065207","2015"
"Kilgore, Brian D.","US Geol Survey","null","UNITED STATES","CA","null","WOS:000363411200022","WOS","http://scholars.cornell.edu/individual/UR-439627","Slip-pulse rupture behavior on a 2 m granite fault","10.1002/2015GL065207","2015"
"Yazhbin, Max","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000292429100005","WOS","http://scholars.cornell.edu/individual/UR-362326","Evolutionary dynamics of a system with periodic coefficients","10.1016/j.cnsns.2011.02.023","2011"
"Rand, David G.","Harvard University","https://www.grid.ac/institutes/grid.38142.3c","UNITED STATES","MA","null","WOS:000292429100005","WOS","http://scholars.cornell.edu/individual/UR-362326","Evolutionary dynamics of a system with periodic coefficients","10.1016/j.cnsns.2011.02.023","2011"
"Rand, Richard H.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000292429100005","WOS","http://scholars.cornell.edu/individual/UR-362326","Evolutionary dynamics of a system with periodic coefficients","10.1016/j.cnsns.2011.02.023","2011"
"Rand, Richard H.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000292429100005","WOS","http://scholars.cornell.edu/individual/UR-362326","Evolutionary dynamics of a system with periodic coefficients","10.1016/j.cnsns.2011.02.023","2011"
"Muller, Juliane","Tampere University of Technology","https://www.grid.ac/institutes/grid.6986.1","FINLAND","null","null","WOS:000317165200022","WOS","http://scholars.cornell.edu/individual/UR-364614","SO-MI: A surrogate model algorithm for computationally expensive nonlinear mixed-integer black-box global optimization problems","10.1016/j.cor.2012.08.022","2013"
"Muller, Juliane","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000317165200022","WOS","http://scholars.cornell.edu/individual/UR-364614","SO-MI: A surrogate model algorithm for computationally expensive nonlinear mixed-integer black-box global optimization problems","10.1016/j.cor.2012.08.022","2013"
"Piche, Robert","Tampere University of Technology","https://www.grid.ac/institutes/grid.6986.1","FINLAND","null","null","WOS:000317165200022","WOS","http://scholars.cornell.edu/individual/UR-364614","SO-MI: A surrogate model algorithm for computationally expensive nonlinear mixed-integer black-box global optimization problems","10.1016/j.cor.2012.08.022","2013"
"Shoemaker, Christine A.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000317165200022","WOS","http://scholars.cornell.edu/individual/UR-364614","SO-MI: A surrogate model algorithm for computationally expensive nonlinear mixed-integer black-box global optimization problems","10.1016/j.cor.2012.08.022","2013"
"Reeves, Anthony P.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000280272100035","WOS","http://scholars.cornell.edu/individual/UR-260994","Zone of Transition: A Potential Source of Error in Tumor Volume Estimation","10.1148/radiol.10090924","2010"
"Jirapatnakul, Artit C.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000280272100035","WOS","http://scholars.cornell.edu/individual/UR-260994","Zone of Transition: A Potential Source of Error in Tumor Volume Estimation","10.1148/radiol.10090924","2010"
"Yankelevitz, David F.","Mt Sinai Sch Med","null","UNITED STATES","NY","null","WOS:000280272100035","WOS","http://scholars.cornell.edu/individual/UR-260994","Zone of Transition: A Potential Source of Error in Tumor Volume Estimation","10.1148/radiol.10090924","2010"
"Carter, Darryl","Yale University","https://www.grid.ac/institutes/grid.47100.32","UNITED STATES","CT","null","WOS:000280272100035","WOS","http://scholars.cornell.edu/individual/UR-260994","Zone of Transition: A Potential Source of Error in Tumor Volume Estimation","10.1148/radiol.10090924","2010"
"Zhang, Lijuan","Mt Sinai Sch Med","null","UNITED STATES","NY","null","WOS:000280272100035","WOS","http://scholars.cornell.edu/individual/UR-260994","Zone of Transition: A Potential Source of Error in Tumor Volume Estimation","10.1148/radiol.10090924","2010"
"Henschke, Claudia I.","Mt Sinai Sch Med","null","UNITED STATES","NY","null","WOS:000280272100035","WOS","http://scholars.cornell.edu/individual/UR-260994","Zone of Transition: A Potential Source of Error in Tumor Volume Estimation","10.1148/radiol.10090924","2010"
"Conroy, J. L.","University of Arizona","https://www.grid.ac/institutes/grid.134563.6","UNITED STATES","AZ","null","WOS:000256433400019","WOS","http://scholars.cornell.edu/individual/UR-357785","Increasing eolian dust deposition in the western United States linked to human activity","10.1038/ngeo133","2008"
"Mahowald, N. M.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000256433400019","WOS","http://scholars.cornell.edu/individual/UR-357785","Increasing eolian dust deposition in the western United States linked to human activity","10.1038/ngeo133","2008"
"Landry, C. C.","Ctr Snow & Avalanche Studies","null","UNITED STATES","CO","null","WOS:000256433400019","WOS","http://scholars.cornell.edu/individual/UR-357785","Increasing eolian dust deposition in the western United States linked to human activity","10.1038/ngeo133","2008"
"Farmer, G. L.","Cooperat Inst Res Environm Sci","null","UNITED STATES","CO","null","WOS:000256433400019","WOS","http://scholars.cornell.edu/individual/UR-357785","Increasing eolian dust deposition in the western United States linked to human activity","10.1038/ngeo133","2008"
"Neff, J. C.","Univ Colorado","null","UNITED STATES","CO","null","WOS:000256433400019","WOS","http://scholars.cornell.edu/individual/UR-357785","Increasing eolian dust deposition in the western United States linked to human activity","10.1038/ngeo133","2008"
"Overpeck, J. T.","University of Arizona","https://www.grid.ac/institutes/grid.134563.6","UNITED STATES","AZ","null","WOS:000256433400019","WOS","http://scholars.cornell.edu/individual/UR-357785","Increasing eolian dust deposition in the western United States linked to human activity","10.1038/ngeo133","2008"
"Painter, T. H.","University of Utah","https://www.grid.ac/institutes/grid.223827.e","UNITED STATES","UT","null","WOS:000256433400019","WOS","http://scholars.cornell.edu/individual/UR-357785","Increasing eolian dust deposition in the western United States linked to human activity","10.1038/ngeo133","2008"
"Mahowald, N. M.","Natl Ctr Atmospher Res","null","UNITED STATES","CO","null","WOS:000256433400019","WOS","http://scholars.cornell.edu/individual/UR-357785","Increasing eolian dust deposition in the western United States linked to human activity","10.1038/ngeo133","2008"
"Reynolds, R. L.","US Geol Survey","null","UNITED STATES","CO","null","WOS:000256433400019","WOS","http://scholars.cornell.edu/individual/UR-357785","Increasing eolian dust deposition in the western United States linked to human activity","10.1038/ngeo133","2008"
"Lawrence, C. R.","Univ Colorado","null","UNITED STATES","CO","null","WOS:000256433400019","WOS","http://scholars.cornell.edu/individual/UR-357785","Increasing eolian dust deposition in the western United States linked to human activity","10.1038/ngeo133","2008"
"Ballantyne, A. P.","Univ Colorado","null","UNITED STATES","CO","null","WOS:000256433400019","WOS","http://scholars.cornell.edu/individual/UR-357785","Increasing eolian dust deposition in the western United States linked to human activity","10.1038/ngeo133","2008"
"Hennig, R. G.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000247738200002","WOS","http://scholars.cornell.edu/individual/UR-313875","From compact point defects to extended structures in silicon","10.1140/epjb/e2007-00176-5","2007"
"Lenosky, T. J.","Ohio State University","https://www.grid.ac/institutes/grid.261331.4","UNITED STATES","OH","null","WOS:000247738200002","WOS","http://scholars.cornell.edu/individual/UR-313875","From compact point defects to extended structures in silicon","10.1140/epjb/e2007-00176-5","2007"
"Du, Y. A.","Wake Forest University","https://www.grid.ac/institutes/grid.241167.7","UNITED STATES","NC","null","WOS:000247738200002","WOS","http://scholars.cornell.edu/individual/UR-313875","From compact point defects to extended structures in silicon","10.1140/epjb/e2007-00176-5","2007"
"Wilkins, J. W.","Ohio State University","https://www.grid.ac/institutes/grid.261331.4","UNITED STATES","OH","null","WOS:000247738200002","WOS","http://scholars.cornell.edu/individual/UR-313875","From compact point defects to extended structures in silicon","10.1140/epjb/e2007-00176-5","2007"
"Adelman, Michael J.","MWH Global Inc","null","UNITED STATES","CA","null","WOS:000322537100003","WOS","http://scholars.cornell.edu/individual/UR-350927","Novel Fluidic Control System for Stacked Rapid Sand Filters","10.1061/(ASCE)EE.1943-7870.0000700","2013"
"Maher, William J.","Cauldwell Wingate","null","UNITED STATES","NY","null","WOS:000322537100003","WOS","http://scholars.cornell.edu/individual/UR-350927","Novel Fluidic Control System for Stacked Rapid Sand Filters","10.1061/(ASCE)EE.1943-7870.0000700","2013"
"Weber-Shirk, Monroe L.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000322537100003","WOS","http://scholars.cornell.edu/individual/UR-350927","Novel Fluidic Control System for Stacked Rapid Sand Filters","10.1061/(ASCE)EE.1943-7870.0000700","2013"
"Lion, Leonard W.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000322537100003","WOS","http://scholars.cornell.edu/individual/UR-350927","Novel Fluidic Control System for Stacked Rapid Sand Filters","10.1061/(ASCE)EE.1943-7870.0000700","2013"
"Will, Jeffrey C.","Agua Pueblo","null","HONDURAS","null","null","WOS:000322537100003","WOS","http://scholars.cornell.edu/individual/UR-350927","Novel Fluidic Control System for Stacked Rapid Sand Filters","10.1061/(ASCE)EE.1943-7870.0000700","2013"
"Cordero, Anderson N.","Accenture","null","UNITED STATES","NY","null","WOS:000322537100003","WOS","http://scholars.cornell.edu/individual/UR-350927","Novel Fluidic Control System for Stacked Rapid Sand Filters","10.1061/(ASCE)EE.1943-7870.0000700","2013"
"Schlom, D. G.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000266633500632","WOS","http://scholars.cornell.edu/individual/UR-363771","Contribution of Eu 4f states to the magnetic anisotropy of EuO","10.1063/1.3054364","2009"
"van der Laan, G.","Diamond Light Source","null","ENGLAND","null","null","WOS:000266633500632","WOS","http://scholars.cornell.edu/individual/UR-363771","Contribution of Eu 4f states to the magnetic anisotropy of EuO","10.1063/1.3054364","2009"
"Arenholz, E.","University of California, Berkeley","https://www.grid.ac/institutes/grid.47840.3f","UNITED STATES","CA","null","WOS:000266633500632","WOS","http://scholars.cornell.edu/individual/UR-363771","Contribution of Eu 4f states to the magnetic anisotropy of EuO","10.1063/1.3054364","2009"
"Schmehl, A.","University of Augsburg","https://www.grid.ac/institutes/grid.7307.3","GERMANY","null","null","WOS:000266633500632","WOS","http://scholars.cornell.edu/individual/UR-363771","Contribution of Eu 4f states to the magnetic anisotropy of EuO","10.1063/1.3054364","2009"
"Engstrom, JR","National University of Singapore","https://www.grid.ac/institutes/grid.4280.e","SINGAPORE","null","null","WOS:000180702500037","WOS","http://scholars.cornell.edu/individual/UR-284096","Precursor states of atomic hydrogen on the Si(100)-(2X1) surface","10.1063/1.1536959","2003"
"Kang, HC","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000180702500037","WOS","http://scholars.cornell.edu/individual/UR-284096","Precursor states of atomic hydrogen on the Si(100)-(2X1) surface","10.1063/1.1536959","2003"
"Tok, ES","National University of Singapore","https://www.grid.ac/institutes/grid.4280.e","SINGAPORE","null","null","WOS:000180702500037","WOS","http://scholars.cornell.edu/individual/UR-284096","Precursor states of atomic hydrogen on the Si(100)-(2X1) surface","10.1063/1.1536959","2003"
"Waxham, M. Neal","Univ Texas Houston","null","UNITED STATES","TX","null","WOS:000252551100028","WOS","http://scholars.cornell.edu/individual/UR-252906","Conformational changes of calmodulin upon Ca2+ binding studied with a microfluidic mixer","10.1073/pnas.0710810105","2008"
"Kim, Sally A.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000252551100028","WOS","http://scholars.cornell.edu/individual/UR-252906","Conformational changes of calmodulin upon Ca2+ binding studied with a microfluidic mixer","10.1073/pnas.0710810105","2008"
"Kwok, Lisa W.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000252551100028","WOS","http://scholars.cornell.edu/individual/UR-252906","Conformational changes of calmodulin upon Ca2+ binding studied with a microfluidic mixer","10.1073/pnas.0710810105","2008"
"Zipfell, Warren R.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000252551100028","WOS","http://scholars.cornell.edu/individual/UR-252906","Conformational changes of calmodulin upon Ca2+ binding studied with a microfluidic mixer","10.1073/pnas.0710810105","2008"
